,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7857596296977846,0.004807090453692885,-192.56,211.63,0.7857596296977846,0.00726774029105461,-192.56,211.63,0.7857596296977846,0.00675997951056821,-192.56,211.63,0.7857596296977846,0.0013087402376100168,-192.56,211.63,0.7857596296977846,72.61342141227995,-192.56,211.63,0.7857596296977846,0.017431908644969452,-192.56,211.63,0.7857596296977846,0.011388860397609297,-192.56,211.63,0.7857596296977846,7.836141826726782e-06,-192.56,211.63,0.7857596296977846,7.836141826726782e-06,-192.56,211.63,0.7857596296977846,2.3046949023627725,-192.56,211.63,0.7857596296977846,0.00942034611760481,-192.56,211.63,0.16271186440677965,0.0009767662399240752,False,True,False
0,0.3801688246043607,0.001815938027585175,-357.28,327.54,0.3801688246043607,0.0011108366741332618,-357.28,327.54,0.3801688246043607,0.004045611650404454,-357.28,327.54,0.3801688246043607,0.002755427961454487,-357.28,327.54,0.3801688246043607,108.11866523421482,-357.28,327.54,0.3801688246043607,0.029704044285476735,-357.28,327.54,0.3801688246043607,0.007799513629608328,-357.28,327.54,0.3801688246043607,5.366480301569865e-06,-357.28,327.54,0.3801688246043607,5.366480301569865e-06,-357.28,327.54,0.3801688246043607,2.4325497247080867,-357.28,327.54,0.3801688246043607,0.007799517322031391,-357.28,327.54,0.10865874363327674,0.0025495495495495377,False,True,False
0,0.9307146761518108,0.0017493566045980388,-132.39,131.99,0.9307146761518108,0.002290984486100506,-132.39,131.99,0.9307146761518108,0.013629496351931713,-132.39,131.99,0.9307146761518108,0.00288436710949088,-132.39,131.99,0.9307146761518108,47.89578757681984,-132.39,131.99,0.9307146761518108,0.022049814112834812,-132.39,131.99,0.9307146761518108,0.006831577012944043,-132.39,131.99,0.9307146761518108,4.7004884162838175e-06,-132.39,131.99,0.9307146761518108,4.7004884162838175e-06,-132.39,131.99,0.9307146761518108,1.8776815968034257,-132.39,131.99,0.9307146761518108,0.006831580247129367,-132.39,131.99,0.13559322033898305,0.0015931721194879813,False,True,False
0,0.19818172728264064,0.0038058096827153095,-467.49,160.9,0.19818172728264064,0.002128898224235616,-467.49,160.9,0.19818172728264064,0.008264356557127718,-467.49,160.9,0.19818172728264064,0.0017347757283243525,-467.49,160.9,0.19818172728264064,98.75122164429511,-467.49,160.9,0.19818172728264064,0.011504754947995152,-467.49,160.9,0.19818172728264064,0.009820692712156274,-467.49,160.9,0.19818172728264064,6.757159034569695e-06,-467.49,160.9,0.19818172728264064,6.757159034569695e-06,-467.49,160.9,0.19818172728264064,1.7173594495585487,-467.49,160.9,0.19818172728264064,0.009820697361440063,-467.49,160.9,0.1494057724957555,-6.16405879562742e-05,False,True,False
0,0.6202359172038869,0.001168692845892715,-152.57,152.83,0.6202359172038869,0.0013636616249681009,-152.57,152.83,0.6202359172038869,0.0024299201488499687,-152.57,152.83,0.6202359172038869,0.00017997379263302743,-152.57,152.83,0.6202359172038869,54.05342052423171,-152.57,152.83,0.6202359172038869,0.009684579928198581,-152.57,152.83,0.6202359172038869,0.005552036514219887,-152.57,152.83,0.6202359172038869,3.820096483202616e-06,-152.57,152.83,0.6202359172038869,3.820096483202616e-06,-152.57,152.83,0.6202359172038869,2.4329846889555764,-152.57,152.83,0.6202359172038869,0.005552039142648869,-152.57,152.83,0.16271186440677965,0.0004883831199620005,False,True,False
0,0.6057638596635349,0.001133455270343814,-101.17,53.81,0.6057638596635349,8.691158905764668e-05,-101.17,53.81,0.6057638596635349,7.287619293389497e-07,-101.17,53.81,0.6057638596635349,0.0014320340635140857,-101.17,53.81,0.6057638596635349,38.86889474359652,-101.17,53.81,0.6057638596635349,0.010355267059820473,-101.17,53.81,0.6057638596635349,0.00033107008087959565,-101.17,53.81,0.6057638596635349,2.2779382816062987e-07,-101.17,53.81,0.6057638596635349,2.2779382816062987e-07,-101.17,53.81,0.6057638596635349,1.2449141491601836,-101.17,53.81,0.6057638596635349,0.00033107023761383154,-101.17,53.81,0.13582342954159593,0.0007349454717875622,False,True,False
0,0.4709598917764349,0.0012110800291568109,-77.29,51.15,0.4709598917764349,0.0006504399414489747,-77.29,51.15,0.4709598917764349,0.002840124072243259,-77.29,51.15,0.4709598917764349,0.0022782011617512735,-77.29,51.15,0.4709598917764349,35.25281967686403,-77.29,51.15,0.4709598917764349,0.01628364360150296,-77.29,51.15,0.4709598917764349,0.0002517894383734121,-77.29,51.15,0.4709598917764349,1.7324452848505487e-07,-77.29,51.15,0.4709598917764349,1.7324452848505487e-07,-77.29,51.15,0.4709598917764349,1.6807760343653153,-77.29,51.15,0.4709598917764349,0.00025178955757483655,-77.29,51.15,0.14915254237288136,0.0010644855381696347,False,True,False
0,0.6576689070168029,0.0016215859860296419,-156.03,219.12,0.6576689070168029,0.0003970743283835802,-156.03,219.12,0.6576689070168029,0.0020863423948229132,-156.03,219.12,0.6576689070168029,0.0013028517826423735,-156.03,219.12,0.6576689070168029,62.48078641681366,-156.03,219.12,0.6576689070168029,0.009749960430437216,-156.03,219.12,0.6576689070168029,0.007561911770522522,-156.03,219.12,0.6576689070168029,5.2029975823962106e-06,-156.03,219.12,0.6576689070168029,5.2029975823962106e-06,-156.03,219.12,0.6576689070168029,1.8022472911673582,-156.03,219.12,0.6576689070168029,0.0075619153504608025,-156.03,219.12,0.12224108658743633,0.0007927927927929168,False,True,False
0,0.6481765699771463,0.0016668729344675327,-108.04,125.89,0.6481765699771463,0.000628592027945803,-108.04,125.89,0.6481765699771463,1.2357360245310015e-06,-108.04,125.89,0.6481765699771463,0.00012556564549912606,-108.04,125.89,0.6481765699771463,42.704332475971846,-108.04,125.89,0.6481765699771463,0.012859867300939845,-108.04,125.89,0.6481765699771463,0.0014399112983558174,-108.04,125.89,0.6481765699771463,9.907355747543487e-07,-108.04,125.89,0.6481765699771463,9.907355747543487e-07,-108.04,125.89,0.6481765699771463,1.6042876387241825,-108.04,125.89,0.6481765699771463,0.0014399119800344372,-108.04,125.89,0.12224108658743633,0.0002607871028922434,False,True,False
0,0.44734835315823396,0.0009295065058887539,-106.65,119.13,0.44734835315823396,8.430357445623971e-06,-106.65,119.13,0.44734835315823396,2.761143588191764e-07,-106.65,119.13,0.44734835315823396,0.0007979308134533495,-106.65,119.13,0.44734835315823396,46.66439098418645,-106.65,119.13,0.44734835315823396,0.00990827177287552,-106.65,119.13,0.44734835315823396,0.0012500140698785964,-106.65,119.13,0.44734835315823396,8.600761792662614e-07,-106.65,119.13,0.44734835315823396,8.600761792662614e-07,-106.65,119.13,0.44734835315823396,1.1334227090479567,-106.65,119.13,0.44734835315823396,0.0012500146616566234,-106.65,119.13,0.12203389830508474,0.000113798008534828,False,True,False
0,0.5531335241014855,0.0010382919108343383,-103.24,75.22,0.5531335241014855,2.7052809509052024e-07,-103.24,75.22,0.5531335241014855,2.2083015720411547e-07,-103.24,75.22,0.5531335241014855,0.0006397224028964644,-103.24,75.22,0.5531335241014855,41.162031864367385,-103.24,75.22,0.5531335241014855,0.0099670750889633,-103.24,75.22,0.5531335241014855,0.0015722342472600202,-103.24,75.22,0.5531335241014855,1.081780803016319e-06,-103.24,75.22,0.5531335241014855,1.081780803016319e-06,-103.24,75.22,0.5531335241014855,1.5024297519200893,-103.24,75.22,0.5531335241014855,0.0015722349915825863,-103.24,75.22,0.13582342954159593,0.0003319108582265817,False,True,False
0,0.545071899799118,0.0007871079755858228,-75.51,50.07,0.545071899799118,0.00024415052258848865,-75.51,50.07,0.545071899799118,0.0011129132270447262,-75.51,50.07,0.545071899799118,0.0008628642206685997,-75.51,50.07,0.545071899799118,33.93111509720013,-75.51,50.07,0.545071899799118,0.011182789657068983,-75.51,50.07,0.545071899799118,0.001878445148575407,-75.51,50.07,0.545071899799118,1.2924701931594197e-06,-75.51,50.07,0.545071899799118,1.2924701931594197e-06,-75.51,50.07,0.545071899799118,1.1839922077244183,-75.51,50.07,0.545071899799118,0.0018784460378634478,-75.51,50.07,0.13559322033898305,-4.7415836889491456e-05,False,True,False
0,0.49826120671448815,0.0017373223006865762,-106.73,102.76,0.49826120671448815,8.747773361714245e-05,-106.73,102.76,0.49826120671448815,1.0460219921211744e-06,-106.73,102.76,0.49826120671448815,0.0018341033794231102,-106.73,102.76,0.49826120671448815,37.80905577304102,-106.73,102.76,0.49826120671448815,0.010783749915275071,-106.73,102.76,0.49826120671448815,0.0017943196875209227,-106.73,102.76,0.49826120671448815,1.2345874005843077e-06,-106.73,102.76,0.49826120671448815,1.2345874005843077e-06,-106.73,102.76,0.49826120671448815,1.3630088342489595,-106.73,102.76,0.49826120671448815,0.001794320536982532,-106.73,102.76,0.12224108658743633,0.00046941678520626324,False,True,False
0,0.5794875473401437,0.001103084053965604,-114.8,103.91,0.5794875473401437,0.0005116402288508533,-114.8,103.91,0.5794875473401437,0.002734025048473553,-114.8,103.91,0.5794875473401437,0.0009540350455022264,-114.8,103.91,0.5794875473401437,46.707892451484135,-114.8,103.91,0.5794875473401437,0.011693091766582096,-114.8,103.91,0.5794875473401437,0.0018516688478579682,-114.8,103.91,0.5794875473401437,1.2740466738000127e-06,-114.8,103.91,0.5794875473401437,1.2740466738000127e-06,-114.8,103.91,0.5794875473401437,1.173589253976896,-114.8,103.91,0.5794875473401437,0.0018516697244696503,-114.8,103.91,0.12203389830508474,-6.949806949803373e-05,False,True,False
0,0.5421150936557546,0.0010112698912903965,-78.97,56.76,0.5421150936557546,0.00023625244254872735,-78.97,56.76,0.5421150936557546,1.7566652951284782e-07,-78.97,56.76,0.5421150936557546,0.000526537959115417,-78.97,56.76,0.5421150936557546,33.217974939442456,-78.97,56.76,0.5421150936557546,0.0148230369738395,-78.97,56.76,0.5421150936557546,0.0006202825313976213,-78.97,56.76,0.5421150936557546,4.267873798587598e-07,-78.97,56.76,0.5421150936557546,4.267873798587598e-07,-78.97,56.76,0.5421150936557546,1.4049037403932092,-78.97,56.76,0.5421150936557546,0.0006202828250499738,-78.97,56.76,0.13582342954159593,-0.0002275960170696493,False,True,False
0,0.541279795445009,0.001117300027149499,-102.38,71.99,0.541279795445009,2.122769734848053e-06,-102.38,71.99,0.541279795445009,7.887443185140164e-07,-102.38,71.99,0.541279795445009,0.0015764376387285772,-102.38,71.99,0.541279795445009,41.65102184973692,-102.38,71.99,0.541279795445009,7.105427357601002e-15,-102.38,71.99,0.541279795445009,0.0008534548687078105,-102.38,71.99,0.541279795445009,5.87222352405756e-07,-102.38,71.99,0.541279795445009,5.87222352405756e-07,-102.38,71.99,0.541279795445009,1.0765994004202857,-102.38,71.99,0.541279795445009,0.0008534552727479329,-102.38,71.99,0.12203389830508474,0.0,False,True,False
0,0.6345446868889403,0.001285723517287498,-83.12,44.59,0.6345446868889403,4.057727726191994e-07,-83.12,44.59,0.6345446868889403,1.201794595625312e-07,-83.12,44.59,0.6345446868889403,0.0009129540014464817,-83.12,44.59,0.6345446868889403,35.384741175406894,-83.12,44.59,0.6345446868889403,0.009996347031839594,-83.12,44.59,0.6345446868889403,0.00033862696845790715,-83.12,44.59,0.6345446868889403,2.3299336883150457e-07,-83.12,44.59,0.6345446868889403,2.3299336883150457e-07,-83.12,44.59,0.6345446868889403,0.9470658309279466,-83.12,44.59,0.6345446868889403,0.0003386271287696996,-83.12,44.59,0.12224108658743633,5.215742057846284e-05,False,True,False
0,0.556137535973188,0.0010388933183628332,-106.34,51.96,0.556137535973188,2.377083103953515e-07,-106.34,51.96,0.556137535973188,4.337555714377821e-07,-106.34,51.96,0.556137535973188,0.0008556139269663021,-106.34,51.96,0.556137535973188,35.35821066534677,-106.34,51.96,0.556137535973188,0.013040365493852792,-106.34,51.96,0.556137535973188,0.001280892818974893,-106.34,51.96,0.556137535973188,8.813224013554609e-07,-106.34,51.96,0.556137535973188,8.813224013554609e-07,-106.34,51.96,0.556137535973188,0.8957472247162601,-106.34,51.96,0.556137535973188,0.0012808934253714468,-106.34,51.96,0.12203389830508474,-0.0002987197724038864,False,True,False
0,0.5580899294077882,0.0008859682769228367,-84.14,49.8,0.5580899294077882,1.2608903420358149e-07,-84.14,49.8,0.5580899294077882,1.7872340060023298e-07,-84.14,49.8,0.5580899294077882,0.0006485779196265117,-84.14,49.8,0.5580899294077882,37.86190924269992,-84.14,49.8,0.5580899294077882,0.006210337996256093,-84.14,49.8,0.5580899294077882,0.0002415565946813908,-84.14,49.8,0.5580899294077882,1.6620378765042045e-07,-84.14,49.8,0.5580899294077882,1.6620378765042045e-07,-84.14,49.8,0.5580899294077882,0.8926174344426908,-84.14,49.8,0.5580899294077882,0.00024155670903841086,-84.14,49.8,0.12224108658743633,9.483167377902334e-06,False,True,False
0,0.5851353010365046,0.0010439774498014248,-131.64,71.55,0.5851353010365046,0.0003893901339858176,-131.64,71.55,0.5851353010365046,0.001679555694552262,-131.64,71.55,0.5851353010365046,0.000999989353122693,-131.64,71.55,0.5851353010365046,40.639330979839464,-131.64,71.55,0.5851353010365046,0.014544458429268325,-131.64,71.55,0.5851353010365046,0.0005967165707430372,-131.64,71.55,0.5851353010365046,4.105727452486855e-07,-131.64,71.55,0.5851353010365046,4.105727452486855e-07,-131.64,71.55,0.5851353010365046,1.1857620630977352,-131.64,71.55,0.5851353010365046,0.0005967168532388607,-131.64,71.55,0.12203389830508474,-8.534850640106035e-05,False,True,False
0,0.5000134349257643,0.0013563699091187185,-112.1,86.64,0.5000134349257643,0.00011019612213106882,-112.1,86.64,0.5000134349257643,2.4023447266169166e-06,-112.1,86.64,0.5000134349257643,0.0003654347120087002,-112.1,86.64,0.5000134349257643,40.71476744550656,-112.1,86.64,0.5000134349257643,0.011902380714238147,-112.1,86.64,0.5000134349257643,0.0018548499800394996,-112.1,86.64,0.5000134349257643,1.2762354619731718e-06,-112.1,86.64,0.5000134349257643,1.2762354619731718e-06,-112.1,86.64,0.5000134349257643,2.101769750019944,-112.1,86.64,0.5000134349257643,0.0018548508581571835,-112.1,86.64,0.12224108658743633,-0.0004658944658944756,False,True,False
0,0.623269686620543,0.0008820620037247727,-105.21,50.48,0.623269686620543,1.4701535511591436e-06,-105.21,50.48,0.623269686620543,2.8172883832567913e-07,-105.21,50.48,0.623269686620543,0.0008337433846357397,-105.21,50.48,0.623269686620543,35.68150294470498,-105.21,50.48,0.623269686620543,0.010810810810809543,-105.21,50.48,0.623269686620543,0.0015606523110395368,-105.21,50.48,0.623269686620543,1.0738118147520622e-06,-105.21,50.48,0.623269686620543,1.0738118147520622e-06,-105.21,50.48,0.623269686620543,1.1212181198250635,-105.21,50.48,0.623269686620543,0.0015606530498790154,-105.21,50.48,0.12203389830508474,-0.0006164058795637107,False,True,False
