,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7130887783156186,0.00777855721046112,-277.9,288.48,0.7130887783156186,0.028906999741762928,-277.9,288.48,0.7130887783156186,0.06325979969842932,-277.9,288.48,0.7130887783156186,0.01110587334159252,-277.9,288.48,0.7130887783156186,102.27309996996539,-277.9,288.48,0.7130887783156186,0.013524320003455716,-277.9,288.48,0.7130887783156186,0.006105325264303181,-277.9,288.48,0.7130887783156186,4.200788577531491e-06,-277.9,288.48,0.7130887783156186,4.200788577531491e-06,-277.9,288.48,0.7130887783156186,4.308908301718505,-277.9,288.48,0.7130887783156186,0.006105328154668514,-277.9,288.48,0.09491525423728814,0.0008582266477003136,False,True,False
0,0.3166423049540501,0.0023499138638697036,-86.45,121.22,0.3166423049540501,0.005899857289704586,-86.45,121.22,0.3166423049540501,0.00011228890929010482,-86.45,121.22,0.3166423049540501,0.002060576390872228,-86.45,121.22,0.3166423049540501,23.724923983687933,-86.45,121.22,0.3166423049540501,0.009362436797669408,-86.45,121.22,0.3166423049540501,0.0005799076973882378,-86.45,121.22,0.3166423049540501,3.9900734616948074e-07,-86.45,121.22,0.3166423049540501,3.9900734616948074e-07,-86.45,121.22,0.3166423049540501,3.0255426540015335,-86.45,121.22,0.3166423049540501,0.0005799079719264525,-86.45,121.22,0.08149405772495755,0.0002750118539592165,False,True,False
0,0.724194016910513,0.0011829493515811598,-11.49,29.89,0.724194016910513,0.0002878378463475158,-11.49,29.89,0.724194016910513,0.0016159942610965063,-11.49,29.89,0.724194016910513,0.0021565315311879475,-11.49,29.89,0.724194016910513,4.810201978754616,-11.49,29.89,0.724194016910513,0.012653729633210136,-11.49,29.89,0.724194016910513,0.0003487206179030164,-11.49,29.89,0.724194016910513,2.3993833661930323e-07,-11.49,29.89,0.724194016910513,2.3993833661930323e-07,-11.49,29.89,0.724194016910513,2.6877630852797574,-11.49,29.89,0.724194016910513,0.000348720782993315,-11.49,29.89,0.16271186440677965,-0.0008250355618776496,False,True,False
0,0.6086421875303308,0.0014653593978583472,-119.13,225.11,0.6086421875303308,0.0011322177072197693,-119.13,225.11,0.6086421875303308,0.004957964763008176,-119.13,225.11,0.6086421875303308,0.0027861406715643973,-119.13,225.11,0.6086421875303308,49.789163265124735,-119.13,225.11,0.6086421875303308,0.013328462709121826,-119.13,225.11,0.6086421875303308,0.0019309742735857001,-119.13,225.11,0.6086421875303308,1.3286130256504489e-06,-119.13,225.11,0.6086421875303308,1.3286130256504489e-06,-119.13,225.11,0.6086421875303308,5.4132661980643135,-119.13,225.11,0.6086421875303308,0.0019309751877419254,-119.13,225.11,0.12224108658743633,0.00028449502133712055,False,True,False
0,1.3732045627173737,0.011729089963528581,-229.22,287.96,1.3732045627173737,0.02372394130556645,-229.22,287.96,1.3732045627173737,0.10679103240569181,-229.22,287.96,1.3732045627173737,0.006958205962709877,-229.22,287.96,1.3732045627173737,88.82727636814151,-229.22,287.96,1.3732045627173737,0.015516432534495625,-229.22,287.96,1.3732045627173737,0.010346540956481664,-229.22,287.96,1.3732045627173737,7.118970601136443e-06,-229.22,287.96,1.3732045627173737,7.118970601136443e-06,-229.22,287.96,1.3732045627173737,4.860946571837009,-229.22,287.96,1.3732045627173737,0.010346545854710999,-229.22,287.96,0.09491525423728814,-0.0007396870554766145,False,True,False
0,-0.5871532727511414,0.00840303399880934,-412.89,360.39,-0.5871532727511414,0.017633945579248148,-412.89,360.39,-0.5871532727511414,0.10012210607379797,-412.89,360.39,-0.5871532727511414,0.0069297889415251114,-412.89,360.39,-0.5871532727511414,101.17621199492844,-412.89,360.39,-0.5871532727511414,0.009606453592107381,-412.89,360.39,-0.5871532727511414,0.009452052480853908,-412.89,360.39,-0.5871532727511414,6.503514944233045e-06,-412.89,360.39,-0.5871532727511414,6.503514944233045e-06,-412.89,360.39,-0.5871532727511414,8.460805592524572,-412.89,360.39,-0.5871532727511414,0.009452056955617108,-412.89,360.39,0.09507640067911714,0.0003835263835264435,False,True,False
0,0.7301447954422269,0.0048972209012133165,-410.39,130.86,0.7301447954422269,0.01077369262672222,-410.39,130.86,0.7301447954422269,0.04602894901588273,-410.39,130.86,0.7301447954422269,0.0021071503024112743,-410.39,130.86,0.7301447954422269,52.91632411841803,-410.39,130.86,0.7301447954422269,0.00984911738285944,-410.39,130.86,0.7301447954422269,0.00587616758085956,-410.39,130.86,0.7301447954422269,4.0431159004192745e-06,-410.39,130.86,0.7301447954422269,4.0431159004192745e-06,-410.39,130.86,0.7301447954422269,2.2284767313065923,-410.39,130.86,0.7301447954422269,0.00587617036273773,-410.39,130.86,0.1629881154499151,0.0005405405405405829,False,True,False
0,0.7081337067938511,0.006364698373647263,-316.66,202.78,0.7081337067938511,0.01515872086373724,-316.66,202.78,0.7081337067938511,0.10250633741080611,-316.66,202.78,0.7081337067938511,0.009551520397406204,-316.66,202.78,0.7081337067938511,76.73323437860516,-316.66,202.78,0.7081337067938511,0.008233268222555401,-316.66,202.78,0.7081337067938511,0.002459692995207503,-316.66,202.78,0.7081337067938511,1.6923996333029438e-06,-316.66,202.78,0.7081337067938511,1.6923996333029438e-06,-316.66,202.78,0.7081337067938511,3.6081124930607085,-316.66,202.78,0.7081337067938511,0.0024596941596682085,-316.66,202.78,0.05423728813559322,0.0003603603603603527,False,True,False
0,0.4672359319993402,0.0011845261832693261,-27.79,29.91,0.4672359319993402,0.010666636086684935,-27.79,29.91,0.4672359319993402,0.011850780722493626,-27.79,29.91,0.4672359319993402,0.011146937215165412,-27.79,29.91,0.4672359319993402,11.44754557591341,-27.79,29.91,0.4672359319993402,0.017698060047291405,-27.79,29.91,0.4672359319993402,0.0002879636206212719,-27.79,29.91,0.4672359319993402,1.9813429029297023e-07,-27.79,29.91,0.4672359319993402,1.9813429029297023e-07,-27.79,29.91,0.4672359319993402,2.2673082560195796,-27.79,29.91,0.4672359319993402,0.0002879637569481702,-27.79,29.91,0.1494057724957555,0.0009388335704124979,False,True,False
0,0.5363496716032653,0.00167550789078823,-585.27,333.58,0.5363496716032653,0.0028031454855863246,-585.27,333.58,0.5363496716032653,0.018349051304837678,-585.27,333.58,0.5363496716032653,0.0029288345332168677,-585.27,333.58,0.5363496716032653,107.74686126330788,-585.27,333.58,0.5363496716032653,0.012859867300940611,-585.27,333.58,0.5363496716032653,0.0031917834004958393,-585.27,333.58,0.5363496716032653,2.196116778437985e-06,-585.27,333.58,0.5363496716032653,2.196116778437985e-06,-585.27,333.58,0.5363496716032653,3.222704438892965,-585.27,333.58,0.5363496716032653,0.0031917849115406546,-585.27,333.58,0.05423728813559322,-0.0007159791370317534,False,True,False
