,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7665124718574506,0.04733195875480591,-309.08,170.7,0.7665124718574506,0.8632751734514703,-309.08,170.7,0.7665124718574506,1.1676530390557511,-309.08,170.7,0.7665124718574506,0.7308037365537778,-309.08,170.7,0.7665124718574506,65.12287592743019,-309.08,170.7,0.7665124718574506,0.0099670750889633,-309.08,170.7,0.7665124718574506,0.004201535351127304,-309.08,170.7,0.7665124718574506,2.8908798380170754e-06,-309.08,170.7,0.7665124718574506,2.8908798380170754e-06,-309.08,170.7,0.7665124718574506,2.1650014553715105,-309.08,170.7,0.7665124718574506,0.004201537340205952,-309.08,170.7,0.08135593220338982,4.741583688951167e-05,False,True,False
0,0.24077534141617413,0.08379564102667818,-246.69,429.27,0.24077534141617413,0.23372272297949265,-246.69,429.27,0.24077534141617413,0.7158656483078534,-246.69,429.27,0.24077534141617413,0.17842571848146163,-246.69,429.27,0.24077534141617413,80.56901780975329,-246.69,429.27,0.24077534141617413,0.011331154474649618,-246.69,429.27,0.24077534141617413,0.0048382045326186025,-246.69,429.27,0.24077534141617413,3.3289421048896377e-06,-246.69,429.27,0.24077534141617413,3.3289421048896377e-06,-246.69,429.27,0.24077534141617413,3.9441962594482556,-246.69,429.27,0.24077534141617413,0.004838206823107323,-246.69,429.27,0.19015280135823429,-0.0005765765765765789,False,True,False
0,0.8217669946705164,0.08134285074167102,-358.13,554.77,0.8217669946705164,0.7711126549877697,-358.13,554.77,0.8217669946705164,2.909763965991404,-358.13,554.77,0.8217669946705164,0.7658357494074897,-358.13,554.77,0.8217669946705164,154.76568840597037,-358.13,554.77,0.8217669946705164,0.011743546476973274,-358.13,554.77,0.8217669946705164,0.017906494741144485,-358.13,554.77,0.8217669946705164,1.232062098509877e-05,-358.13,554.77,0.8217669946705164,1.232062098509877e-05,-358.13,554.77,0.8217669946705164,2.2526711563659956,-358.13,554.77,0.8217669946705164,0.015806925606961737,-358.13,554.77,0.13559322033898305,1.8966334755703596e-05,False,True,False
0,0.43912253075902286,0.13125917838520687,-392.28,438.16,0.43912253075902286,0.47799364567854274,-392.28,438.16,0.43912253075902286,4.407094550065591,-392.28,438.16,0.43912253075902286,0.17098053461625215,-392.28,438.16,0.43912253075902286,137.98866093156212,-392.28,438.16,0.43912253075902286,0.0172634804569404,-392.28,438.16,0.43912253075902286,0.021824961376400335,-392.28,438.16,0.43912253075902286,1.5016734487693581e-05,-392.28,438.16,0.43912253075902286,1.5016734487693581e-05,-392.28,438.16,0.43912253075902286,4.244810401976799,-392.28,438.16,0.43912253075902286,0.014138166539881898,-392.28,438.16,0.13582342954159593,0.00010431484115696947,False,True,False
0,0.683451687031254,0.04529139476064414,-323.53,348.48,0.683451687031254,0.6261684433000204,-323.53,348.48,0.683451687031254,1.3760558642973353,-323.53,348.48,0.683451687031254,0.6276221007058538,-323.53,348.48,0.683451687031254,89.50200819057922,-323.53,348.48,0.683451687031254,0.017731048072277034,-323.53,348.48,0.683451687031254,0.016054638377971137,-323.53,348.48,0.683451687031254,1.1046445290786197e-05,-323.53,348.48,0.683451687031254,1.1046445290786197e-05,-323.53,348.48,0.683451687031254,1.4656610996035184,-323.53,348.48,0.683451687031254,0.011539674236160057,-323.53,348.48,0.09491525423728814,-0.0007776197249881008,False,True,False
0,0.4903501466732513,0.038665888295372444,-345.19,359.57,0.4903501466732513,0.15327877236409648,-345.19,359.57,0.4903501466732513,0.700644024913143,-345.19,359.57,0.4903501466732513,0.1305970535779213,-345.19,359.57,0.4903501466732513,123.46446972729143,-345.19,359.57,0.4903501466732513,0.01301794008518114,-345.19,359.57,0.4903501466732513,0.012634929130592429,-345.19,359.57,0.4903501466732513,8.69350340432196e-06,-345.19,359.57,0.4903501466732513,8.69350340432196e-06,-345.19,359.57,0.4903501466732513,1.8981814806608588,-345.19,359.57,0.4903501466732513,0.012566185054198051,-345.19,359.57,0.10865874363327674,-0.0006353722143195473,False,True,False
0,0.6230662068115896,0.030820657506947874,-81.86,185.58,0.6230662068115896,0.1399194350903871,-81.86,185.58,0.6230662068115896,0.14672108353797378,-81.86,185.58,0.6230662068115896,0.049713034219401396,-81.86,185.58,0.6230662068115896,34.17243565006703,-81.86,185.58,0.6230662068115896,0.010025533508644909,-81.86,185.58,0.6230662068115896,0.0007429877820647956,-81.86,185.58,0.6230662068115896,5.112151200841018e-07,-81.86,185.58,0.6230662068115896,5.112151200841018e-07,-81.86,185.58,0.6230662068115896,1.6668121893107197,-81.86,185.58,0.6230662068115896,0.0007429881338079109,-81.86,185.58,0.14915254237288136,-0.000531057373162689,False,True,False
0,0.5279773907623989,0.03514479742226195,-39.4,35.73,0.5279773907623989,0.020510166222740323,-39.4,35.73,0.5279773907623989,0.06125738087679526,-39.4,35.73,0.5279773907623989,0.12272956913927069,-39.4,35.73,0.5279773907623989,18.82955958292888,-39.4,35.73,0.5279773907623989,0.012871036486891916,-39.4,35.73,0.5279773907623989,0.0004024967231133298,-39.4,35.73,0.5279773907623989,2.7693915782573907e-07,-39.4,35.73,0.5279773907623989,2.7693915782573907e-07,-39.4,35.73,0.5279773907623989,1.6001607063657644,-39.4,35.73,0.5279773907623989,0.0004024969136621581,-39.4,35.73,0.1494057724957555,-0.0005778635778635754,False,True,False
0,0.5719533335405492,0.04752586002743606,-240.61,209.89,0.5719533335405492,0.07598821383826018,-240.61,209.89,0.5719533335405492,0.375617859817302,-240.61,209.89,0.5719533335405492,0.1391349943616383,-240.61,209.89,0.5719533335405492,61.68718793667464,-240.61,209.89,0.5719533335405492,0.015847151582994583,-240.61,209.89,0.5719533335405492,0.01002096554705738,-240.61,209.89,0.5719533335405492,6.894957399246737e-06,-240.61,209.89,0.5719533335405492,6.894957399246737e-06,-240.61,209.89,0.5719533335405492,1.820218589531473,-240.61,209.89,0.5719533335405492,0.010020970291153751,-240.61,209.89,0.08135593220338982,0.0009886201991465558,False,True,False
0,0.6421782979156213,0.017705855182403987,-289.26,145.36,0.6421782979156213,0.015653872103138233,-289.26,145.36,0.6421782979156213,0.21020441448026772,-289.26,145.36,0.6421782979156213,0.05504292354733625,-289.26,145.36,0.6421782979156213,50.46387801179039,-289.26,145.36,0.6421782979156213,0.017800944648730287,-289.26,145.36,0.6421782979156213,0.0014183189938484408,-289.26,145.36,0.6421782979156213,9.758789205695986e-07,-289.26,145.36,0.6421782979156213,9.758789205695986e-07,-289.26,145.36,0.6421782979156213,1.5791195806769172,-289.26,145.36,0.6421782979156213,0.0014183196653048955,-289.26,145.36,0.13582342954159593,-0.0008463726884779653,False,True,False
