,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.6646765901515025,0.006123974567002629,-303.27,166.53,0.6646765901515025,0.01509630070853227,-303.27,166.53,0.6646765901515025,0.058762959739072265,-303.27,166.53,0.6646765901515025,0.006128044941483149,-303.27,166.53,0.6646765901515025,82.4944916089929,-303.27,166.53,0.6646765901515025,0.026558094046569322,-303.27,166.53,0.6646765901515025,0.016025992723999252,-303.27,166.53,0.6646765901515025,1.1026735556940471e-05,-303.27,166.53,0.6646765901515025,1.1026735556940471e-05,-303.27,166.53,0.6646765901515025,4.298598225295268,-303.27,166.53,0.6646765901515025,0.01252916794568758,-303.27,166.53,0.14915254237288136,-0.0018397344713134336,False,True,False
0,0.5921722847369287,0.005223201507054316,-208.87,186.73,0.5921722847369287,0.012239752140682014,-208.87,186.73,0.5921722847369287,0.07078600938801478,-208.87,186.73,0.5921722847369287,0.005324953516863494,-208.87,186.73,0.5921722847369287,61.45767736485016,-208.87,186.73,0.5921722847369287,0.026253804204499555,-208.87,186.73,0.5921722847369287,0.006226064957136619,-208.87,186.73,0.5921722847369287,4.283863909401997e-06,-208.87,186.73,0.5921722847369287,4.283863909401997e-06,-208.87,186.73,0.5921722847369287,4.456229643099916,-208.87,186.73,0.5921722847369287,0.006226067904662187,-208.87,186.73,0.1629881154499151,-0.0016737790422001054,False,True,False
0,0.7033596006168024,0.005113950373613254,-117.98,200.4,0.7033596006168024,0.013264440128030266,-117.98,200.4,0.7033596006168024,0.02760496519511532,-117.98,200.4,0.7033596006168024,0.003318757930968999,-117.98,200.4,0.7033596006168024,42.740275242879704,-117.98,200.4,0.7033596006168024,0.00498353754448165,-117.98,200.4,0.7033596006168024,0.007986738510098462,-117.98,200.4,0.7033596006168024,5.495300979477256e-06,-117.98,200.4,0.7033596006168024,5.495300979477256e-06,-117.98,200.4,0.7033596006168024,2.967947721877224,-117.98,200.4,0.7033596006168024,0.007986742291156984,-117.98,200.4,0.12203389830508474,-0.0002607871028923142,False,True,False
0,0.5792141050855997,0.004811852648230528,-199.62,178.49,0.5792141050855997,0.005497588147491147,-199.62,178.49,0.5792141050855997,0.018159246980520568,-199.62,178.49,0.5792141050855997,0.012059277982050068,-199.62,178.49,0.5792141050855997,50.17766223343461,-199.62,178.49,0.5792141050855997,0.0236359039017024,-199.62,178.49,0.5792141050855997,0.0012070773408888059,-199.62,178.49,0.5792141050855997,8.305334255408442e-07,-199.62,178.49,0.5792141050855997,8.305334255408442e-07,-199.62,178.49,0.5792141050855997,2.7706789548310726,-199.62,178.49,0.5792141050855997,0.001207077912339851,-199.62,178.49,0.06791171477079797,-0.0017259364627784876,False,True,False
0,0.5647280167674168,0.005919509851217635,-170.61,124.31,0.5647280167674168,0.022348507107827178,-170.61,124.31,0.5647280167674168,0.09786206149499412,-170.61,124.31,0.5647280167674168,0.010113454264058573,-170.61,124.31,0.5647280167674168,58.356508009645864,-170.61,124.31,0.5647280167674168,0.012420675992516597,-170.61,124.31,0.5647280167674168,0.007376613305813338,-170.61,124.31,0.5647280167674168,5.07550238102903e-06,-170.61,124.31,0.5647280167674168,5.07550238102903e-06,-170.61,124.31,0.5647280167674168,3.2781136421063426,-170.61,124.31,0.5647280167674168,0.007376616798028162,-170.61,124.31,0.06779661016949153,0.00047415836889528516,False,True,False
0,0.2720752502342889,0.00248977109064976,-79.18,161.32,0.2720752502342889,0.009582405529993137,-79.18,161.32,0.2720752502342889,0.05321940310224163,-79.18,161.32,0.2720752502342889,0.011531178712738177,-79.18,161.32,0.2720752502342889,35.82138473613578,-79.18,161.32,0.2720752502342889,0.016431009895752743,-79.18,161.32,0.2720752502342889,0.003801002682575414,-79.18,161.32,0.2720752502342889,2.6152920542148617e-06,-79.18,161.32,0.2720752502342889,2.6152920542148617e-06,-79.18,161.32,0.2720752502342889,2.287869879926238,-79.18,161.32,0.2720752502342889,0.0038010044820350523,-79.18,161.32,0.1494057724957555,-0.00021811284969178063,False,True,False
0,0.7084549625647072,0.006893417889349489,-171.9,267.59,0.7084549625647072,0.015613157115448155,-171.9,267.59,0.7084549625647072,0.11325817803847299,-171.9,267.59,0.7084549625647072,0.019758363644682867,-171.9,267.59,0.7084549625647072,69.72588363240267,-171.9,267.59,0.7084549625647072,0.016206613495350686,-171.9,267.59,0.7084549625647072,0.006281113056483836,-171.9,267.59,0.7084549625647072,4.321739930243124e-06,-171.9,267.59,0.7084549625647072,4.321739930243124e-06,-171.9,267.59,0.7084549625647072,2.627805148328147,-171.9,267.59,0.7084549625647072,0.0062811160300701155,-171.9,267.59,0.1629881154499151,-0.0009549549549550677,False,True,False
0,0.5129393594142765,0.0013264926345670403,-99.18,69.74,0.5129393594142765,0.01768713306861532,-99.18,69.74,0.5129393594142765,0.0738973179917705,-99.18,69.74,0.5129393594142765,0.018753895009610673,-99.18,69.74,0.5129393594142765,27.654980606749064,-99.18,69.74,0.5129393594142765,0.012859867300942896,-99.18,69.74,0.5129393594142765,0.0025201403445888446,-99.18,69.74,0.5129393594142765,1.7339906254009177e-06,-99.18,69.74,0.5129393594142765,1.7339906254009177e-06,-99.18,69.74,0.5129393594142765,3.257675904318959,-99.18,69.74,0.5129393594142765,0.0025201415376663585,-99.18,69.74,0.16271186440677965,-0.0007159791370318806,False,True,False
0,0.5467135585237258,0.0025798911726798083,-46.67,33.59,0.5467135585237258,0.004956207205998648,-46.67,33.59,0.5467135585237258,0.005412828655865348,-46.67,33.59,0.5467135585237258,0.006429570016936524,-46.67,33.59,0.5467135585237258,21.000102731096504,-46.67,33.59,0.5467135585237258,0.01747794185321508,-46.67,33.59,0.5467135585237258,7.957497161963445e-05,-46.67,33.59,0.5467135585237258,5.475181376357098e-08,-46.67,33.59,0.5467135585237258,5.475181376357098e-08,-46.67,33.59,0.5467135585237258,2.759303780996233,-46.67,33.59,0.5467135585237258,7.957500929178591e-05,-46.67,33.59,0.1629881154499151,-0.0007373162636320091,False,True,False
0,0.5990570665020997,0.0032483163705434377,-121.15,119.85,0.5990570665020997,0.0031438303057727637,-121.15,119.85,0.5990570665020997,0.017883983214948482,-121.15,119.85,0.5990570665020997,0.00832297164463765,-121.15,119.85,0.5990570665020997,34.78507250321207,-121.15,119.85,0.5990570665020997,0.012871222594368766,-121.15,119.85,0.5990570665020997,0.0037463092695162936,-121.15,119.85,0.5990570665020997,2.5776600764088136e-06,-121.15,119.85,0.5990570665020997,2.5776600764088136e-06,-121.15,119.85,0.5990570665020997,3.3829637117919775,-121.15,119.85,0.5990570665020997,0.003746311043083134,-121.15,119.85,0.16271186440677965,-1.422475106685687e-05,False,True,False
