,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7848297332620502,0.005555596584124835,-117.07,100.21,0.7848297332620502,1.963356685284468,-117.07,100.21,0.7848297332620502,1.129153265627352,-117.07,100.21,0.7848297332620502,1.9464384995681288,-117.07,100.21,0.7848297332620502,43.41710256110053,-117.07,100.21,0.7848297332620502,0.013322981128504547,-117.07,100.21,0.7848297332620502,0.0036897441128078425,-117.07,100.21,0.7848297332620502,2.5387402393975967e-06,-117.07,100.21,0.7848297332620502,2.5387402393975967e-06,-117.07,100.21,0.7848297332620502,10.372547970247314,-117.07,100.21,0.7848297332620502,0.0036897458595957717,-117.07,100.21,0.1629881154499151,4.978662873399904e-05,False,True,False
0,0.3005274479122886,0.002586202988855537,-111.99,126.23,0.3005274479122886,0.07510276599404717,-111.99,126.23,0.3005274479122886,0.7717188483141935,-111.99,126.23,0.3005274479122886,0.11328921492494277,-111.99,126.23,0.3005274479122886,43.13907052976211,-111.99,126.23,0.3005274479122886,0.016466536445112263,-111.99,126.23,0.3005274479122886,0.004989646429735311,-111.99,126.23,0.3005274479122886,3.433142186626016e-06,-111.99,126.23,0.3005274479122886,3.433142186626016e-06,-111.99,126.23,0.3005274479122886,2.986873514994576,-111.99,126.23,0.3005274479122886,0.004989648791919214,-111.99,126.23,0.14915254237288136,0.00011379800853485834,False,True,False
0,0.5513221990693726,0.0024338907544338957,-210.57,170.49,0.5513221990693726,0.1018500716606155,-210.57,170.49,0.5513221990693726,0.9236254435828187,-210.57,170.49,0.5513221990693726,0.03587137150183605,-210.57,170.49,0.5513221990693726,57.13157175660808,-210.57,170.49,0.5513221990693726,0.020512071309199496,-210.57,170.49,0.5513221990693726,0.005081244485402086,-210.57,170.49,0.5513221990693726,3.4961665218270994e-06,-210.57,170.49,0.5513221990693726,3.4961665218270994e-06,-210.57,170.49,0.5513221990693726,2.398015029265592,-210.57,170.49,0.5513221990693726,0.005081246890950075,-210.57,170.49,0.1494057724957555,0.0012991939307728218,False,True,False
0,0.5869461011519267,0.0020089407747747056,-100.96,103.87,0.5869461011519267,0.04864849701583459,-100.96,103.87,0.5869461011519267,0.7397274189504259,-100.96,103.87,0.5869461011519267,0.050407996928001804,-100.96,103.87,0.5869461011519267,43.204615454684784,-100.96,103.87,0.5869461011519267,0.012653729633212384,-100.96,103.87,0.5869461011519267,0.0038480443953121876,-100.96,103.87,0.5869461011519267,2.6476592551382194e-06,-100.96,103.87,0.5869461011519267,2.6476592551382194e-06,-100.96,103.87,0.5869461011519267,2.7876865678478207,-100.96,103.87,0.5869461011519267,0.0038480462170421767,-100.96,103.87,0.14915254237288136,0.000256045519203454,False,True,False
0,0.6270900136964146,0.001748899902214618,-83.81,71.64,0.6270900136964146,0.05755794621079368,-83.81,71.64,0.6270900136964146,0.5051816637217916,-83.81,71.64,0.6270900136964146,0.09083193787433817,-83.81,71.64,0.6270900136964146,33.58327403380526,-83.81,71.64,0.6270900136964146,0.01154700538379432,-83.81,71.64,0.6270900136964146,0.0012012097364791044,-83.81,71.64,0.6270900136964146,8.264962015577327e-07,-83.81,71.64,0.6270900136964146,8.264962015577327e-07,-83.81,71.64,0.6270900136964146,2.715199394559938,-83.81,71.64,0.6270900136964146,0.0012012103051523256,-83.81,71.64,0.1494057724957555,0.00039124839124845244,False,True,False
0,0.4814091804954993,0.0021682939546732627,-117.63,161.67,0.4814091804954993,0.08434594063878446,-117.63,161.67,0.4814091804954993,0.6341046559879709,-117.63,161.67,0.4814091804954993,0.007455101117511806,-117.63,161.67,0.4814091804954993,50.14108418369744,-117.63,161.67,0.4814091804954993,0.013588978475652432,-117.63,161.67,0.4814091804954993,0.004245284377616701,-117.63,161.67,0.4814091804954993,2.920981495635437e-06,-117.63,161.67,0.4814091804954993,2.920981495635437e-06,-117.63,161.67,0.4814091804954993,2.9628224087172232,-117.63,161.67,0.4814091804954993,0.004245286387406887,-117.63,161.67,0.14915254237288136,-0.00034139402560460526,False,True,False
0,0.7669346948975005,0.0011567810384699847,-63.74,44.11,0.7669346948975005,0.0445855306567753,-63.74,44.11,0.7669346948975005,0.5475180960074487,-63.74,44.11,0.7669346948975005,0.010789372743477124,-63.74,44.11,0.7669346948975005,28.67212451464515,-63.74,44.11,0.7669346948975005,0.015516432534494288,-63.74,44.11,0.7669346948975005,0.000419089831416597,-63.74,44.11,0.7669346948975005,2.883560990710577e-07,-63.74,44.11,0.7669346948975005,2.883560990710577e-07,-63.74,44.11,0.7669346948975005,1.7714466350046256,-63.74,44.11,0.7669346948975005,0.0004190900298208869,-63.74,44.11,0.13582342954159593,0.0003982930298720597,False,True,False
0,0.3969129703770103,0.0010609198872323631,-83.84,61.43,0.3969129703770103,0.03707637767931672,-83.84,61.43,0.3969129703770103,0.44898743052844353,-83.84,61.43,0.3969129703770103,0.013498771127708453,-83.84,61.43,0.3969129703770103,33.5735365854,-83.84,61.43,0.3969129703770103,0.014544458429268322,-83.84,61.43,0.3969129703770103,0.00177034838742102,-83.84,61.43,0.3969129703770103,1.2180938708723015e-06,-83.84,61.43,0.3969129703770103,1.2180938708723015e-06,-83.84,61.43,0.3969129703770103,2.4334540371741116,-83.84,61.43,0.3969129703770103,0.001770349225534206,-83.84,61.43,0.13559322033898305,-0.0004646752015172346,False,True,False
0,0.6222495884273622,0.0011553550844140216,-71.5,58.31,0.6222495884273622,0.053370636022793044,-71.5,58.31,0.6222495884273622,0.4331969936541628,-71.5,58.31,0.6222495884273622,0.04133658124004015,-71.5,58.31,0.6222495884273622,29.934567072543967,-71.5,58.31,0.6222495884273622,0.009299811099505345,-71.5,58.31,0.6222495884273622,0.0014284601766758802,-71.5,58.31,0.6222495884273622,9.82856593853158e-07,-71.5,58.31,0.6222495884273622,9.82856593853158e-07,-71.5,58.31,0.6222495884273622,2.481732734851789,-71.5,58.31,0.6222495884273622,0.0014284608529333436,-71.5,58.31,0.1494057724957555,-0.00030346135609289154,False,True,False
0,0.5922371611263969,0.001515369437455678,-75.3,61.72,0.5922371611263969,0.05263136405580494,-75.3,61.72,0.5922371611263969,0.5612082825537043,-75.3,61.72,0.5922371611263969,0.01762803979944828,-75.3,61.72,0.5922371611263969,30.586809919665765,-75.3,61.72,0.5922371611263969,0.0078331766195603,-75.3,61.72,0.5922371611263969,0.001064727422324638,-75.3,61.72,0.5922371611263969,7.325891087305358e-07,-75.3,61.72,0.5922371611263969,7.325891087305358e-07,-75.3,61.72,0.5922371611263969,2.315348800222583,-75.3,61.72,0.5922371611263969,0.0010647279263847989,-75.3,61.72,0.14915254237288136,-3.319108582265817e-05,False,True,False
